Nsample	fc	zr	MNAR	model	pAUROC
80	3	0.8	0.5	ModT	0.996648204489144
80	5	0.8	0.5	ModT	0.999551166826514
80	10	0.8	0.5	ModT	0.999940720800981
80	1.2	0.8	0.6	MSstatsPTM	0.61084361025641
80	1.5	0.8	0.6	ModT	0.870958215279165
80	1.8	0.8	0.6	ModT	0.956369774218721
80	2	0.8	0.6	ModT	0.976102099717051
80	3	0.8	0.6	ModT	0.996780022903781
80	5	0.8	0.6	ModT	0.999567771855417
80	10	0.8	0.6	ModT	0.999945340589677
80	1.2	0.8	0.7	MSstatsPTM	0.610053596581197
80	1.5	0.8	0.7	ModT	0.86945574110617
80	1.8	0.8	0.7	ZILN_2p	0.957680123599322
80	2	0.8	0.7	ZILN_2p	0.977538066326311
80	3	0.8	0.7	ZILN_2p	0.997248770468131
80	5	0.8	0.7	ZILN_2p	0.999634809932129
80	10	0.8	0.7	ZILN_2p	0.999950789257085
80	1.2	0.8	0.8	ZILN_2p	0.611577392055212
80	1.5	0.8	0.8	ZILN_2p	0.881163029063426
80	1.8	0.8	0.8	ZILN_2p	0.964789638462352
80	2	0.8	0.8	ZILN_2p	0.982060177691719
80	3	0.8	0.8	twoWilcox	0.998006437694976
80	5	0.8	0.8	twoWilcox	0.999745930143658
80	10	0.8	0.8	SDA	0.999944259688089
80	1.2	0.8	0.9	ZILN_DM	0.623822114127221
80	1.5	0.8	0.9	ZILN_2p	0.890555172217093
80	1.8	0.8	0.9	ZILN_2p	0.967254134105451
80	2	0.8	0.9	twoWilcox	0.983893693310675
80	3	0.8	0.9	twoWilcox	0.998314993452476
80	5	0.8	0.9	SDA	0.999778357240354
80	10	0.8	0.9	SDA	0.9999502708405
80	1.2	0.8	1	ZILN_DM	0.722310311700256
80	1.5	0.8	1	ZIG_DM	0.956961328910888
80	1.8	0.8	1	twoWilcox	0.988686189928942
80	2	0.8	1	twoWilcox	0.995551028576474
80	3	0.8	1	twoWilcox	0.999707641124991
80	5	0.8	1	twoWilcox	0.999944297005047
80	10	0.8	1	twoWilcox	0.999948124508057
80	1.2	0.9	0	MSstatsPTM	0.543754375889432
80	1.5	0.9	0	ModT	0.709075876487114
80	1.8	0.9	0	ModT	0.839491779791598
80	2	0.9	0	ModT	0.889658793892102
80	3	0.9	0	ModT	0.973012050771374
80	5	0.9	0	ModT	0.994254544077555
80	10	0.9	0	ModT	0.998957783377454
80	1.2	0.9	0.1	MSstatsPTM	0.545261128349598
80	1.5	0.9	0.1	ModT	0.711751119440823
80	1.8	0.9	0.1	ModT	0.843241825416332
80	2	0.9	0.1	ModT	0.893140618160707
80	3	0.9	0.1	ModT	0.974680473358327
80	5	0.9	0.1	ModT	0.994710950814355
80	10	0.9	0.1	ModT	0.999055600962504
80	1.2	0.9	0.2	MSstatsPTM	0.544320591632792
80	1.5	0.9	0.2	ModT	0.715200808629694
80	1.8	0.9	0.2	ModT	0.847148021174478
80	2	0.9	0.2	ModT	0.897175264899815
80	3	0.9	0.2	ModT	0.976296997476662
80	5	0.9	0.2	ModT	0.995208062110665
80	10	0.9	0.2	ModT	0.99916133292159
80	1.2	0.9	0.3	MSstatsPTM	0.544715732645276
80	1.5	0.9	0.3	ModT	0.718941481973207
80	1.8	0.9	0.3	ModT	0.852147660375222
80	2	0.9	0.3	ModT	0.901089462230775
80	3	0.9	0.3	ModT	0.977905753810143
80	5	0.9	0.3	ModT	0.995644982584512
80	10	0.9	0.3	ModT	0.999240198505727
80	1.2	0.9	0.4	Wilcoxon	0.543898511124224
80	1.5	0.9	0.4	ModT	0.723134793006566
80	1.8	0.9	0.4	ModT	0.857111853433709
80	2	0.9	0.4	ModT	0.905936068063703
80	3	0.9	0.4	ModT	0.979787512511559
80	5	0.9	0.4	ModT	0.996069917361801
80	10	0.9	0.4	ModT	0.999316806603888
80	1.2	0.9	0.5	MSstatsPTM	0.546329352525371
80	1.5	0.9	0.5	ModT	0.728179587771066
80	1.8	0.9	0.5	ModT	0.862697054713293
80	2	0.9	0.5	ModT	0.910507118601452
80	3	0.9	0.5	ModT	0.981546399900903
80	5	0.9	0.5	ModT	0.996496348804679
80	10	0.9	0.5	ModT	0.999402191204804
80	1.2	0.9	0.6	MSstatsPTM	0.545971794989388
80	1.5	0.9	0.6	ModT	0.732946403620038
80	1.8	0.9	0.6	ModT	0.868176457461059
80	2	0.9	0.6	ModT	0.91470888696293
80	3	0.9	0.6	ModT	0.982945060455613
80	5	0.9	0.6	ModT	0.996846246841258
80	10	0.9	0.6	ModT	0.999493453237658
80	1.2	0.9	0.7	MSstatsPTM	0.550037509379521
80	1.5	0.9	0.7	ModT	0.737547533544375
80	1.8	0.9	0.7	ModT	0.872457215264753
80	2	0.9	0.7	ModT	0.918837742218816
80	3	0.9	0.7	ModT	0.984166994496706
80	5	0.9	0.7	ModT	0.997119768757067
80	10	0.9	0.7	ModT	0.999515460209974
80	1.2	0.9	0.8	MSstatsPTM	0.548647743405516
80	1.5	0.9	0.8	ModT	0.738182245872871
80	1.8	0.9	0.8	ModT	0.873316445247819
80	2	0.9	0.8	ModT	0.918939916981068
80	3	0.9	0.8	ModT	0.98412217282308
80	5	0.9	0.8	ModT	0.99709672234006
80	10	0.9	0.8	ModT	0.999518557532678
80	1.2	0.9	0.9	ZILN_DM	0.551515581353549
80	1.5	0.9	0.9	twoWilcox	0.739512365495045
80	1.8	0.9	0.9	twoWilcox	0.860757726341751
80	2	0.9	0.9	ModT	0.904922246770724
80	3	0.9	0.9	ModT	0.978564058152185
80	5	0.9	0.9	ModT	0.995619373747911
80	10	0.9	0.9	ModT	0.999264954516301
80	1.2	0.9	1	ZILN_DM	0.655952186442712
80	1.5	0.9	1	ZILN_DM	0.913004247138457
80	1.8	0.9	1	ZILN_DM	0.977050773280367
80	2	0.9	1	ZILN_DM	0.988360905979201
80	3	0.9	1	twoWilcox	0.998493638191371
80	5	0.9	1	twoWilcox	0.999261067512779
80	10	0.9	1	ZIG_DM	0.998853953663895
100	1.2	0.3	0	ModT-bPCA	0.846823446700855
100	1.5	0.3	0	ModT	0.98773449025641
100	1.8	0.3	0	ModT	0.997816238769231
100	2	0.3	0	ModT	0.999057125333333
100	3	0.3	0	ModT	0.999935327589744
100	5	0.3	0	MSstatsPTM	0.999995569230769
100	10	0.3	0	MSstatsPTM	1
100	1.2	0.3	0.1	ModT-bPCA	0.843565817504274
100	1.5	0.3	0.1	ModT	0.987262898051282
100	1.8	0.3	0.1	MSstatsPTM	0.997796246153846
100	2	0.3	0.1	ModT	0.999027421948718
100	3	0.3	0.1	ModT	0.999928240820513
100	5	0.3	0.1	MSstatsPTM	0.999996348717949
100	10	0.3	0.1	MSstatsPTM	0.999999712820513
100	1.2	0.3	0.2	ModT	0.840942246564103
100	1.5	0.3	0.2	ModT	0.986569482461538
100	1.8	0.3	0.2	ModT	0.997556094358974
100	2	0.3	0.2	ModT	0.998946623179487
100	3	0.3	0.2	ModT	0.999920492307692
100	5	0.3	0.2	ModT	0.999992395487179
100	10	0.3	0.2	MSstatsPTM	0.999999917948718
100	1.2	0.3	0.3	ModT	0.837627124731624
100	1.5	0.3	0.3	ModT	0.98586063548718
100	1.8	0.3	0.3	MSstatsPTM	0.997357374358974
100	2	0.3	0.3	ModT	0.998847112615385
100	3	0.3	0.3	ModT	0.999911133948718
100	5	0.3	0.3	ModT	0.999992740102564
100	10	0.3	0.3	MSstatsPTM	0.999999917948718
100	1.2	0.3	0.4	MSstatsPTM	0.833471066666667
100	1.5	0.3	0.4	ModT	0.984720822905983
100	1.8	0.3	0.4	MSstatsPTM	0.997190420512821
100	2	0.3	0.4	ModT	0.998729933538462
100	3	0.3	0.4	ModT	0.999902532923077
100	5	0.3	0.4	ModT	0.999992995282051
100	10	0.3	0.4	MSstatsPTM	1
100	1.2	0.3	0.5	ModT	0.827734548991453
100	1.5	0.3	0.5	ModT	0.983321939282051
100	1.8	0.3	0.5	MSstatsPTM	0.996749230769231
100	2	0.3	0.5	ZILN_DM	0.998551347282051
100	3	0.3	0.5	ModT	0.999883687384615
100	5	0.3	0.5	ZILN_2p	0.999990546461539
100	10	0.3	0.5	MSstatsPTM	0.999999876923077
100	1.2	0.3	0.6	ModT	0.820477755692308
100	1.5	0.3	0.6	ZILN_2p	0.982714268034188
100	1.8	0.3	0.6	ZILN_DM	0.997166549333333
100	2	0.3	0.6	ZILN_DM	0.998761860512821
100	3	0.3	0.6	ZILN_2p	0.999895896205128
100	5	0.3	0.6	ZILN_2p	0.999991085948718
100	10	0.3	0.6	MSstatsPTM	0.999999835897436
100	1.2	0.3	0.7	ZILN_2p	0.820893925299145
100	1.5	0.3	0.7	ZILN_DM	0.985917139692308
100	1.8	0.3	0.7	ZILN_DM	0.997595040410256
100	2	0.3	0.7	ZILN_DM	0.998915005538462
100	3	0.3	0.7	ZILN_2p	0.999904641641026
100	5	0.3	0.7	ModT-SampMin	0.999993234871795
100	10	0.3	0.7	MSstatsPTM	0.999998933333333
100	1.2	0.3	0.8	Wilcoxon-SampMin	0.837673732275458
100	1.5	0.3	0.8	ZILN_DM	0.988487209641026
100	1.8	0.3	0.8	ZILN_DM	0.997888580102564
100	2	0.3	0.8	ZILN_DM	0.99897642748718
100	3	0.3	0.8	ZILN_2p	0.999920985435897
100	5	0.3	0.8	ModT-SampMin	0.999994726974359
100	10	0.3	0.8	MSstatsPTM	0.999999220512821
100	1.2	0.3	0.9	Wilcoxon-SampMin	0.857127575112357
100	1.5	0.3	0.9	ZILN_DM	0.988793498864039
100	1.8	0.3	0.9	ZILN_2p	0.997754229538461
100	2	0.3	0.9	ModT-SampMin	0.99906781771025
100	3	0.3	0.9	ModT-SampMin	0.999941392809516
100	5	0.3	0.9	ModT-SampMin	0.999995232410256
100	10	0.3	0.9	ZILN_2p	0.999999120410256
100	1.2	0.3	1	Wilcoxon-SampMin	0.876005614440043
100	1.5	0.3	1	ModT-SampMin	0.991369179152516
100	1.8	0.3	1	ModT-SampMin	0.998425003414722
100	2	0.3	1	ModT-SampMin	0.99931552130771
100	3	0.3	1	ModT-SampMin	0.999942097524943
100	5	0.3	1	ModT-SampMin	0.999995370583998
100	10	0.3	1	twoWilcox	0.999999133515446
100	1.2	0.4	0	ModT	0.819446331692308
100	1.5	0.4	0	ModT	0.982969513025641
100	1.8	0.4	0	ModT	0.99680770748718
100	2	0.4	0	ModT	0.998590249435897
100	3	0.4	0	ModT	0.999892304820513
100	5	0.4	0	ModT	0.999990182153846
100	10	0.4	0	MSstatsPTM	0.999999794871795
100	1.2	0.4	0.1	ModT	0.818272543452991
100	1.5	0.4	0.1	ModT	0.982638788717949
100	1.8	0.4	0.1	MSstatsPTM	0.996749866666667
100	2	0.4	0.1	ModT	0.998539215589744
100	3	0.4	0.1	ModT	0.999889933948718
100	5	0.4	0.1	ModT	0.99998972348718
100	10	0.4	0.1	MSstatsPTM	0.999999958974359
100	1.2	0.4	0.2	MSstatsPTM	0.817850174358974
100	1.5	0.4	0.2	ModT	0.982162825025641
100	1.8	0.4	0.2	ModT	0.996552568205128
100	2	0.4	0.2	ModT	0.998516281025641
100	3	0.4	0.2	ModT	0.99988022974359
100	5	0.4	0.2	ModT	0.999988921435897
100	10	0.4	0.2	MSstatsPTM	1
100	1.2	0.4	0.3	ModT	0.814007889435897
100	1.5	0.4	0.3	ModT	0.981513047589744
100	1.8	0.4	0.3	ModT	0.996370940717949
100	2	0.4	0.3	ModT	0.998385296410256
100	3	0.4	0.3	ModT	0.999877303384615
100	5	0.4	0.3	ModT	0.999988786871795
100	10	0.4	0.3	MSstatsPTM	0.999999384615385
100	1.2	0.4	0.4	ModT	0.810177328835165
100	1.5	0.4	0.4	ModT	0.980462096
100	1.8	0.4	0.4	ModT	0.996096325846154
100	2	0.4	0.4	ModT	0.998261729641026
100	3	0.4	0.4	ModT	0.999864494358974
100	5	0.4	0.4	ModT	0.999989296
100	10	0.4	0.4	ModT	0.999998546871795
100	1.2	0.4	0.5	ModT	0.805195805702564
100	1.5	0.4	0.5	MSstatsPTM	0.979046276923077
100	1.8	0.4	0.5	ModT	0.995734986871795
100	2	0.4	0.5	ModT	0.998078024
100	3	0.4	0.5	ModT	0.999846648205128
100	5	0.4	0.5	ModT	0.999985410871795
100	10	0.4	0.5	MSstatsPTM	0.999999835897436
100	1.2	0.4	0.6	ModT	0.797470987336752
100	1.5	0.4	0.6	ZILN_2p	0.977957086461538
100	1.8	0.4	0.6	ZILN_DM	0.995773483076923
100	2	0.4	0.6	ZILN_DM	0.998200887794872
100	3	0.4	0.6	ZILN_2p	0.999843449025641
100	5	0.4	0.6	ZILN_2p	0.999986259282051
100	10	0.4	0.6	ModT	0.999998230974359
100	1.2	0.4	0.7	ZILN_2p	0.798487052410256
100	1.5	0.4	0.7	ZILN_DM	0.980072219897436
100	1.8	0.4	0.7	ZILN_DM	0.996736298666667
100	2	0.4	0.7	ZILN_DM	0.998566864410256
100	3	0.4	0.7	ZILN_2p	0.999872414769231
100	5	0.4	0.7	ZILN_2p	0.999988239589744
100	10	0.4	0.7	ModT-SampMin	0.999998779897436
100	1.2	0.4	0.8	ZILN_2p	0.807612261866667
100	1.5	0.4	0.8	ZILN_DM	0.985037493948718
100	1.8	0.4	0.8	ZILN_DM	0.997421854358974
100	2	0.4	0.8	ZILN_DM	0.998819515897436
100	3	0.4	0.8	ZILN_2p	0.999891036717949
100	5	0.4	0.8	ModT-SampMin	0.999991214358974
100	10	0.4	0.8	ZILN_2p	0.999998705230769
100	1.2	0.4	0.9	Wilcoxon-SampMin	0.833835354496561
100	1.5	0.4	0.9	ZILN_DM	0.988523006697093
100	1.8	0.4	0.9	ZILN_DM	0.997735504119162
100	2	0.4	0.9	ZIG_2p	0.998871882666749
100	3	0.4	0.9	ZILN_2p	0.999917539263668
100	5	0.4	0.9	ZILN_2p	0.999992751539026
100	10	0.4	0.9	ZILN_2p	0.999999085128205
100	1.2	0.4	1	Wilcoxon-SampMin	0.860627498711111
100	1.5	0.4	1	ModT-SampMin	0.989807366756686
100	1.8	0.4	1	ModT-SampMin	0.998304243025302
100	2	0.4	1	ModT-SampMin	0.999266190423016
100	3	0.4	1	ModT-SampMin	0.999943017060545
100	5	0.4	1	ModT-SampMin	0.999995266142134
100	10	0.4	1	twoWilcox	0.9999991314238
100	1.2	0.5	0	ModT	0.786400387897436
100	1.5	0.5	0	ModT	0.975472308102564
100	1.8	0.5	0	ModT	0.994916907213675
100	2	0.5	0	ModT	0.997717059692308
100	3	0.5	0	ModT	0.999806435282051
100	5	0.5	0	MSstatsPTM	0.999987158974359
100	10	0.5	0	MSstatsPTM	0.999999917948718
100	1.2	0.5	0.1	ModT	0.786705400888889
100	1.5	0.5	0.1	ModT	0.975350971145299
100	1.8	0.5	0.1	ModT	0.994901324307692
100	2	0.5	0.1	ModT	0.997675337846154
100	3	0.5	0.1	ModT	0.999814674461538
100	5	0.5	0.1	ModT	0.999982127589744
100	10	0.5	0.1	MSstatsPTM	0.999999261538462
100	1.2	0.5	0.2	ModT	0.786155203623932
100	1.5	0.5	0.2	ModT	0.975292517846154
100	1.8	0.5	0.2	ModT	0.994930173948718
100	2	0.5	0.2	ModT	0.997686852102564
100	3	0.5	0.2	ModT	0.999808304820513
100	5	0.5	0.2	ModT	0.999981868307692
100	10	0.5	0.2	ModT	0.999997380923077
100	1.2	0.5	0.3	ModT	0.784985720547009
100	1.5	0.5	0.3	ModT	0.974817654564103
100	1.8	0.5	0.3	ModT	0.994752381059829
100	2	0.5	0.3	ModT	0.99761552574359
100	3	0.5	0.3	ModT	0.99980555774359
100	5	0.5	0.3	ModT	0.999981231179487
100	10	0.5	0.3	MSstatsPTM	0.999998974358974
100	1.2	0.5	0.4	ModT	0.782572603487179
100	1.5	0.5	0.4	ModT	0.974090511111111
100	1.8	0.5	0.4	ModT	0.994523132512821
100	2	0.5	0.4	ModT	0.997510587897436
100	3	0.5	0.4	ModT	0.999791238153846
100	5	0.5	0.4	ModT	0.999978468923077
100	10	0.5	0.4	MSstatsPTM	0.999999630769231
100	1.2	0.5	0.5	ModT	0.778746297388034
100	1.5	0.5	0.5	ModT	0.972638180717949
100	1.8	0.5	0.5	ModT	0.994172341128205
100	2	0.5	0.5	ModT	0.997332014564103
100	3	0.5	0.5	ModT	0.999767767384615
100	5	0.5	0.5	ModT	0.999978140307692
100	10	0.5	0.5	MSstatsPTM	0.999997497435897
100	1.2	0.5	0.6	ModT	0.771803679076923
100	1.5	0.5	0.6	ZILN_2p	0.971193973948718
100	1.8	0.5	0.6	ZILN_2p	0.993968865435897
100	2	0.5	0.6	ZILN_2p	0.997257157333333
100	3	0.5	0.6	ZILN_2p	0.999782100102564
100	5	0.5	0.6	ZILN_2p	0.999979151179487
100	10	0.5	0.6	MSstatsPTM	0.999998687179487
100	1.2	0.5	0.7	ZILN_2p	0.771836209094017
100	1.5	0.5	0.7	ZILN_2p	0.973877167589744
100	1.8	0.5	0.7	ZILN_DM	0.995104904615385
100	2	0.5	0.7	ZILN_DM	0.997894228923077
100	3	0.5	0.7	ZILN_2p	0.999813639794872
100	5	0.5	0.7	ZILN_2p	0.999981657846154
100	10	0.5	0.7	ZILN_2p	0.999998054153846
100	1.2	0.5	0.8	ZILN_2p	0.782575720136752
100	1.5	0.5	0.8	ZILN_DM	0.978641410051282
100	1.8	0.5	0.8	ZILN_DM	0.996439675794031
100	2	0.5	0.8	ZILN_DM	0.998458415589744
100	3	0.5	0.8	ZILN_2p	0.999850694974359
100	5	0.5	0.8	ZILN_2p	0.999986109128205
100	10	0.5	0.8	ZILN_2p	0.999998384410256
100	1.2	0.5	0.9	ZILN_DM	0.806329332907915
100	1.5	0.5	0.9	ZILN_DM	0.984988032975375
100	1.8	0.5	0.9	ZILN_DM	0.997409235437405
100	2	0.5	0.9	ZILN_DM	0.998837350530045
100	3	0.5	0.9	ZIG_2p	0.999898289891332
100	5	0.5	0.9	ZILN_2p	0.999991466252799
100	10	0.5	0.9	ZILN_2p	0.999998743794544
100	1.2	0.5	1	ZIG_DM	0.84425990566099
100	1.5	0.5	1	ModT-SampMin	0.987688501404296
100	1.8	0.5	1	ModT-SampMin	0.998137012721512
100	2	0.5	1	ModT-SampMin	0.999208157691952
100	3	0.5	1	ModT-SampMin	0.999946429201744
100	5	0.5	1	ModT-SampMin	0.999996493040304
100	10	0.5	1	ModT-SampMin	0.999999294521325
100	1.2	0.6	0	MSstatsPTM	0.747182235897436
100	1.5	0.6	0	ModT	0.962718422700855
100	1.8	0.6	0	ModT	0.991387385846154
100	2	0.6	0	ModT	0.995988221128205
100	3	0.6	0	ModT	0.99963693825641
100	5	0.6	0	ModT	0.999959427282051
100	10	0.6	0	MSstatsPTM	0.999996594871795
100	1.2	0.6	0.1	MSstatsPTM	0.748336512820513
100	1.5	0.6	0.1	ModT	0.963359291623932
100	1.8	0.6	0.1	ModT	0.991604906871795
100	2	0.6	0.1	ModT	0.996059961435897
100	3	0.6	0.1	ModT	0.999637790769231
100	5	0.6	0.1	ModT	0.999959176615385
100	10	0.6	0.1	MSstatsPTM	0.999997866666667
100	1.2	0.6	0.2	ModT	0.74822426911453
100	1.5	0.6	0.2	ModT	0.963603070495726
100	1.8	0.6	0.2	ModT	0.991779385025641
100	2	0.6	0.2	ModT	0.99611138174359
100	3	0.6	0.2	ModT	0.999648509538462
100	5	0.6	0.2	ModT	0.999962456205128
100	10	0.6	0.2	ModT	0.999994457435897
100	1.2	0.6	0.3	ModT	0.748017874700855
100	1.5	0.6	0.3	ModT	0.964005719384615
100	1.8	0.6	0.3	ModT	0.991795089230769
100	2	0.6	0.3	ModT	0.996093633230769
100	3	0.6	0.3	ModT	0.999656625230769
100	5	0.6	0.3	ModT	0.999963181128205
100	10	0.6	0.3	MSstatsPTM	0.999997907692308
100	1.2	0.6	0.4	ModT	0.746947416888889
100	1.5	0.6	0.4	ModT	0.963582966700855
100	1.8	0.6	0.4	ModT	0.991677067076923
100	2	0.6	0.4	ModT	0.996090686769231
100	3	0.6	0.4	ModT	0.999643459282051
100	5	0.6	0.4	ModT	0.999964154666667
100	10	0.6	0.4	MSstatsPTM	0.999998892307692
100	1.2	0.6	0.5	ModT	0.745179137702564
100	1.5	0.6	0.5	ModT	0.962790533880342
100	1.8	0.6	0.5	ModT	0.991369874461538
100	2	0.6	0.5	ModT	0.995944089435897
100	3	0.6	0.5	ModT	0.999630730666667
100	5	0.6	0.5	ModT	0.999959978666667
100	10	0.6	0.5	MSstatsPTM	0.99999638974359
100	1.2	0.6	0.6	ModT	0.740136532369231
100	1.5	0.6	0.6	ModT	0.960680119179487
100	1.8	0.6	0.6	ZILN_2p	0.991036328615385
100	2	0.6	0.6	ZILN_2p	0.995793794871795
100	3	0.6	0.6	ZILN_2p	0.999631441230769
100	5	0.6	0.6	ZILN_2p	0.999963472820513
100	10	0.6	0.6	ZILN_2p	0.999995545435897
100	1.2	0.6	0.7	ZILN_2p	0.737810772175824
100	1.5	0.6	0.7	ZILN_2p	0.964388133538462
100	1.8	0.6	0.7	ZILN_2p	0.992343193025641
100	2	0.6	0.7	ZILN_2p	0.996509251692308
100	3	0.6	0.7	ZILN_2p	0.999701899897436
100	5	0.6	0.7	ZILN_2p	0.999970002051282
100	10	0.6	0.7	ZILN_2p	0.999996569435897
100	1.2	0.6	0.8	ZILN_2p	0.749500002461538
100	1.5	0.6	0.8	ZILN_2p	0.969586948373141
100	1.8	0.6	0.8	ZILN_DM	0.994031800615385
100	2	0.6	0.8	ZILN_DM	0.997536086769231
100	3	0.6	0.8	ZILN_2p	0.999781378051282
100	5	0.6	0.8	ZILN_2p	0.999977172102564
100	10	0.6	0.8	twoWilcox	0.999997622974359
100	1.2	0.6	0.9	ZILN_DM	0.770827785077671
100	1.5	0.6	0.9	ZILN_DM	0.977135013591102
100	1.8	0.6	0.9	ZILN_DM	0.996001874431503
100	2	0.6	0.9	ZILN_DM	0.998317716666697
100	3	0.6	0.9	ZIG_2p	0.999860150159144
100	5	0.6	0.9	twoWilcox	0.999988889172952
100	10	0.6	0.9	twoWilcox	0.999998420873339
100	1.2	0.6	1	ZIG_DM	0.82919982165154
100	1.5	0.6	1	ModT-SampMin	0.983651597098968
100	1.8	0.6	1	ModT-SampMin	0.997615179454178
100	2	0.6	1	ModT-SampMin	0.999068363419782
100	3	0.6	1	ModT-SampMin	0.999947169395923
100	5	0.6	1	ModT-SampMin	0.999996115806129
100	10	0.6	1	twoWilcox	0.99999919113578
100	1.2	0.7	0	ModT	0.694523743596581
100	1.5	0.7	0	ModT	0.938895156239316
100	1.8	0.7	0	ModT	0.983822622564103
100	2	0.7	0	ModT	0.991894461333333
100	3	0.7	0	ModT	0.999149170461539
100	5	0.7	0	ModT	0.99990344574359
100	10	0.7	0	ModT	0.99998744
100	1.2	0.7	0.1	MSstatsPTM	0.696434988034188
100	1.5	0.7	0.1	ModT	0.940609612307692
100	1.8	0.7	0.1	ModT	0.984404146871795
100	2	0.7	0.1	ModT	0.992257434666667
100	3	0.7	0.1	ModT	0.999198591179487
100	5	0.7	0.1	ModT	0.99990398851282
100	10	0.7	0.1	ModT	0.99998953025641
100	1.2	0.7	0.2	MSstatsPTM	0.699300844444445
100	1.5	0.7	0.2	ModT	0.942267069401709
100	1.8	0.7	0.2	ModT	0.98491749982906
100	2	0.7	0.2	ModT	0.992539303384615
100	3	0.7	0.2	ModT	0.999238367589744
100	5	0.7	0.2	ModT	0.999912440615385
100	10	0.7	0.2	ModT	0.999988366358974
100	1.2	0.7	0.3	MSstatsPTM	0.69964481025641
100	1.5	0.7	0.3	ModT	0.94344811634188
100	1.8	0.7	0.3	ModT	0.985429426051282
100	2	0.7	0.3	ModT	0.992832685128205
100	3	0.7	0.3	ModT	0.999269277948718
100	5	0.7	0.3	ModT	0.999921216
100	10	0.7	0.3	ModT	0.999990657230769
100	1.2	0.7	0.4	ModT	0.700088321880342
100	1.5	0.7	0.4	ModT	0.944292417982906
100	1.8	0.7	0.4	ModT	0.985839595076923
100	2	0.7	0.4	ModT	0.993028338461538
100	3	0.7	0.4	ModT	0.999288963282051
100	5	0.7	0.4	ModT	0.999920322051282
100	10	0.7	0.4	MSstatsPTM	0.999991138461539
100	1.2	0.7	0.5	ModT	0.700014164991453
100	1.5	0.7	0.5	ModT	0.944498555076923
100	1.8	0.7	0.5	ModT	0.985840218051282
100	2	0.7	0.5	ModT	0.992995405538462
100	3	0.7	0.5	ModT	0.999271990153846
100	5	0.7	0.5	ModT	0.999917094564103
100	10	0.7	0.5	ModT	0.999991223794872
100	1.2	0.7	0.6	MSstatsPTM	0.698972738461539
100	1.5	0.7	0.6	ModT	0.943759263589744
100	1.8	0.7	0.6	ModT	0.985531508307692
100	2	0.7	0.6	ModT	0.992854695384615
100	3	0.7	0.6	ZILN_2p	0.999292253538462
100	5	0.7	0.6	ZILN_2p	0.999916815179487
100	10	0.7	0.6	MSstatsPTM	0.999994051282051
100	1.2	0.7	0.7	MSstatsPTM	0.69303441025641
100	1.5	0.7	0.7	ZILN_2p	0.946699126358974
100	1.8	0.7	0.7	ZILN_2p	0.987548608205128
100	2	0.7	0.7	ZILN_2p	0.994133496205128
100	3	0.7	0.7	ZILN_2p	0.999455825641026
100	5	0.7	0.7	ZILN_2p	0.999939518358974
100	10	0.7	0.7	ZILN_2p	0.99999236225641
100	1.2	0.7	0.8	ZILN_2p	0.704146342871795
100	1.5	0.7	0.8	ZILN_2p	0.954467349470085
100	1.8	0.7	0.8	ZILN_2p	0.990282902502251
100	2	0.7	0.8	ZILN_2p	0.995576723282051
100	3	0.7	0.8	ZILN_2p	0.999617038791923
100	5	0.7	0.8	ZILN_2p	0.999959545846154
100	10	0.7	0.8	twoWilcox	0.999994584205128
100	1.2	0.7	0.9	ZILN_DM	0.722014548748497
100	1.5	0.7	0.9	ZILN_2p	0.962499852059534
100	1.8	0.7	0.9	ZILN_2p	0.992840130095851
100	2	0.7	0.9	ZILN_2p	0.996895464306602
100	3	0.7	0.9	twoWilcox	0.999791240501862
100	5	0.7	0.9	twoWilcox	0.999982666367938
100	10	0.7	0.9	twoWilcox	0.99999759928744
100	1.2	0.7	1	ZILN_DM	0.801756479980685
100	1.5	0.7	1	ZIG_DM	0.978544662447905
100	1.8	0.7	1	twoWilcox	0.996451423384248
100	2	0.7	1	ModT-SampMin	0.998687777164471
100	3	0.7	1	ModT-SampMin	0.999930069717408
100	5	0.7	1	twoWilcox	0.999995133715866
100	10	0.7	1	twoWilcox	0.999998903894789
100	1.2	0.8	0	T-test	0.630484303876923
100	1.5	0.8	0	ModT	0.88796333602735
100	1.8	0.8	0	ModT	0.963325270974359
100	2	0.8	0	ModT	0.979967536410256
100	3	0.8	0	ModT	0.997405632205128
100	5	0.8	0	ModT	0.999655853948718
100	10	0.8	0	ModT	0.999952714666667
100	1.2	0.8	0.1	MSstatsPTM	0.6325826
100	1.5	0.8	0.1	ModT	0.891455172239316
100	1.8	0.8	0.1	ModT	0.965035437880342
100	2	0.8	0.1	ModT	0.980963291897436
100	3	0.8	0.1	ModT	0.997587288136752
100	5	0.8	0.1	ModT	0.99968558974359
100	10	0.8	0.1	ModT	0.999961693948718
100	1.2	0.8	0.2	T-test	0.634071492908425
100	1.5	0.8	0.2	ModT	0.894792848615385
100	1.8	0.8	0.2	ModT	0.966658918153846
100	2	0.8	0.2	ModT	0.982065921230769
100	3	0.8	0.2	ModT	0.997758786871795
100	5	0.8	0.2	ModT	0.999715725333333
100	10	0.8	0.2	ModT	0.999964012307692
100	1.2	0.8	0.3	MSstatsPTM	0.636887733333333
100	1.5	0.8	0.3	ModT	0.898210817606838
100	1.8	0.8	0.3	ModT	0.968228259487179
100	2	0.8	0.3	ModT	0.983186312205128
100	3	0.8	0.3	ModT	0.997924569025641
100	5	0.8	0.3	ModT	0.999741878564103
